sampleid,legendid,step,name,answer,x,y
1738561,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,109.7592306,24.2788504
1740736,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,98.01285992,22.25674269
1740736,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,98.01285992,22.25674269
1740736,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,98.01285992,22.25674269
1739725,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,117.6518287,4.56711812
1739725,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,117.6518287,4.56711812
1739725,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,117.6518287,4.56711812
1738202,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,21.26259867,-6.368073834
1738202,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,21.26259867,-6.368073834
1738202,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,21.26259867,-6.368073834
1738332,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-98.04984073,16.49854172
1738332,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-98.04984073,16.49854172
1738332,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-98.04984073,16.49854172
1739818,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-8.450077665,6.246967701
1739818,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-8.450077665,6.246967701
1739818,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-8.450077665,6.246967701
1738637,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-48.13405366,-14.41428383
1738637,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-48.13405366,-14.41428383
1738637,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-48.13405366,-14.41428383
1738831,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-43.91376845,-7.243931236
1738831,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-43.91376845,-7.243931236
1738831,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-43.91376845,-7.243931236
1738372,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,14.77945727,-12.68592523
1738372,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,14.77945727,-12.68592523
1738372,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,14.77945727,-12.68592523
1740679,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-6.256391741,10.77896831
1740679,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-6.256391741,10.77896831
1740679,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-6.256391741,10.77896831
1738186,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,113.2464905,3.276239056
1738186,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,113.2464905,3.276239056
1738186,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,113.2464905,3.276239056
1738180,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-49.72676665,-14.53196314
1738180,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-49.72676665,-14.53196314
1738180,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-49.72676665,-14.53196314
1739104,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Other natural disturbances/No tree-loss driver,34.66276777,-7.775733884
1739104,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,34.66276777,-7.775733884
1739104,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,34.66276777,-7.775733884
1739083,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-61.81898869,-21.87748721
1739083,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-61.81898869,-21.87748721
1739083,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-61.81898869,-21.87748721
1738508,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-60.47061745,-19.89670201
1738508,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-60.47061745,-19.89670201
1738508,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-60.47061745,-19.89670201
1738127,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Roads/trails/buildings,-48.89223176,-1.015911371
1738127,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-48.89223176,-1.015911371
1738127,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Natural disturbances,-48.89223176,-1.015911371
1740266,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-43.9344297,-6.350107528
1740266,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Managed forest/forestry,-43.9344297,-6.350107528
1740266,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,-43.9344297,-6.350107528
1740266,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-43.9344297,-6.350107528
1740266,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-43.9344297,-6.350107528
1739615,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-57.51875343,-21.06091862
1739615,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-57.51875343,-21.06091862
1739615,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-57.51875343,-21.06091862
1740899,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,8.440944623,4.929139179
1740899,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,8.440944623,4.929139179
1740899,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Roads/trails/buildings,8.440944623,4.929139179
1739334,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,109.487041,23.23949962
1739334,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,109.487041,23.23949962
1739334,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,109.487041,23.23949962
1740885,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,112.7649935,-2.258281409
1740885,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,112.7649935,-2.258281409
1740885,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,112.7649935,-2.258281409
1739598,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,96.6069965,19.65162837
1739598,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,96.6069965,19.65162837
1739598,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,96.6069965,19.65162837
1738392,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,10.03455594,2.954642185
1738392,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,10.03455594,2.954642185
1738392,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,10.03455594,2.954642185
1739583,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,81.06254882,17.73282692
1739583,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,81.06254882,17.73282692
1739583,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,81.06254882,17.73282692
1738413,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,99.6927095,7.492931
1738413,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,99.6927095,7.492931
1738413,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,99.6927095,7.492931
1739882,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,3.125613087,10.03067168
1739882,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,3.125613087,10.03067168
